==PROF== Connected to process 2290 (/usr/bin/python3.10)
[TensorRT-LLM] TensorRT-LLM version: 0.14.0
[TensorRT-LLM][INFO] Engine version 0.14.0 found in the config file, assuming engine(s) built by new builder API.
[TensorRT-LLM][INFO] MPI size: 1, MPI local size: 1, rank: 0
[TensorRT-LLM][INFO] Engine version 0.14.0 found in the config file, assuming engine(s) built by new builder API.
[TensorRT-LLM][INFO] Refreshed the MPI local session
[TensorRT-LLM][INFO] MPI size: 1, MPI local size: 1, rank: 0
[TensorRT-LLM][INFO] Rank 0 is using GPU 0
[TensorRT-LLM][INFO] TRTGptModel maxNumSequences: 64
[TensorRT-LLM][INFO] TRTGptModel maxBatchSize: 64
[TensorRT-LLM][INFO] TRTGptModel maxBeamWidth: 1
[TensorRT-LLM][INFO] TRTGptModel maxSequenceLen: 8192
[TensorRT-LLM][INFO] TRTGptModel maxDraftLen: 0
[TensorRT-LLM][INFO] TRTGptModel mMaxAttentionWindowSize: (8192) * 24
[TensorRT-LLM][INFO] TRTGptModel enableTrtOverlap: 0
[TensorRT-LLM][INFO] TRTGptModel normalizeLogProbs: 1
[TensorRT-LLM][INFO] TRTGptModel maxNumTokens: 8192
[TensorRT-LLM][INFO] TRTGptModel maxInputLen: 8191 = min(maxSequenceLen - 1, maxNumTokens) since context FMHA and usePackedInput are enabled
[TensorRT-LLM][INFO] TRTGptModel If model type is encoder, maxInputLen would be reset in trtEncoderModel to maxInputLen: min(maxSequenceLen, maxNumTokens).
[TensorRT-LLM][INFO] Capacity Scheduler Policy: GUARANTEED_NO_EVICT
[TensorRT-LLM][INFO] Context Chunking Scheduler Policy: None
[TensorRT-LLM][INFO] Loaded engine size: 709 MiB
[TensorRT-LLM][INFO] [MemUsageChange] Allocated 256.20 MiB for execution context memory.
[TensorRT-LLM][INFO] [MemUsageChange] TensorRT-managed allocation in IExecutionContext creation: CPU +0, GPU +0, now: CPU 0, GPU 703 (MiB)
[TensorRT-LLM][INFO] [MemUsageChange] Allocated 30.58 MB GPU memory for runtime buffers.
[TensorRT-LLM][INFO] [MemUsageChange] Allocated 103.75 MB GPU memory for decoder.
[TensorRT-LLM][INFO] Memory usage when calculating max tokens in paged kv cache: total: 22.03 GiB, available: 3.21 GiB
[TensorRT-LLM][INFO] Number of blocks in KV cache primary pool: 2633
[TensorRT-LLM][INFO] Number of blocks in KV cache secondary pool: 0, onboard blocks to primary memory before reuse: true
[TensorRT-LLM][INFO] Max KV cache pages per sequence: 128
[TensorRT-LLM][INFO] Number of tokens per block: 64.
[TensorRT-LLM][INFO] [MemUsageChange] Allocated 0.96 GiB for max tokens in paged KV cache (168512).
[TensorRT-LLM][INFO] Enable MPI KV cache transport.
[TensorRT-LLM][INFO] Refreshed the MPI local session
[decode_probe] engine=engines/qwen2.5-0.5b-int4awq  steps=16  total=267528.1ms  ITL=16720.508 ms/token  (0.1 tok/s, batch=1)
==PROF== Disconnected from process 2290
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"174","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","492032"
"174","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","16.82"
"174","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","9856"
"174","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","5.70"
"175","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2577280"
"175","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","50.91"
"175","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","16992"
"175","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","17.79"
"176","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2574848"
"176","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","53.18"
"176","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","16256"
"176","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","18.60"
"177","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2632192"
"177","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","43.01"
"177","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","20512"
"177","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","11.98"
"178","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","627712"
"178","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","19.70"
"178","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","10720"
"178","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","6.71"
"179","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","490880"
"179","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","16.78"
"179","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","9888"
"179","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","5.67"
"180","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2574976"
"180","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","51.36"
"180","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","16832"
"180","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","17.98"
"181","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2579328"
"181","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","50.62"
"181","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","17120"
"181","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","17.68"
"182","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2636032"
"182","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","42.17"
"182","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","20992"
"182","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","11.71"
"183","2290","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, __half, __half, __half, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)","1","13","(8, 8, 1)","(18992, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","323769856"
"183","2290","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, __half, __half, __half, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)","1","13","(8, 8, 1)","(18992, 1, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","96.81"
"183","2290","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, __half, __half, __half, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)","1","13","(8, 8, 1)","(18992, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","1115936"
"183","2290","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, __half, __half, __half, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)","1","13","(8, 8, 1)","(18992, 1, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","35.88"
"184","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","627584"
"184","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","19.64"
"184","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","10752"
"184","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","6.70"
"185","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","490752"
"185","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","16.83"
"185","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","9824"
"185","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","5.73"
"186","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2579456"
